TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,mediterranea,CP004846.3711484.3713010,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,macleodii,CP003841.316227.317747,98.4
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,hispanica,AY926460.1.1479,98.4
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AY727011.1.1250,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AY726916.1.1276,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,addita,AY682202.1.1466,98.4
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Salinimonas,chungwhensis,AY553295.1.1407,98
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Aestuariibacter,,AY345435.1.1520,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AY345374.1.1411,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Aestuariibacter,halophilus,AY207503.1.1455,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AM990659.1.1345,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AJ567585.1.1491,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AJ567575.1.1491,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,stellipolaris,AJ295715.1.1485,98.4
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,marina,AF529060.1.1489,98
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AF114509.1.1614,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AF114506.1.1503,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AF114504.1.1497,98
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AF114500.1.1498,97.6
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,gracilis,AB920393.1.1444,98
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AB176133.1.1513,98
16S,ESV_156232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,,AB176119.1.1504,97.6
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935542.1.1505,98.4
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935375.1.1512,98.8
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935374.1.1511,99.2
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935373.1.1512,98.8
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935372.1.1513,99.2
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935371.1.1516,98.8
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935370.1.1514,98.4
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX426435.1.1524,98.4
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KM223564.1.1425,98.4
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,GU061825.1.1499,99.2
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,EU802338.1.1516,98.8
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,EU800035.1.1517,98.4
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,EF572127.1.1520,99.2
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,AF406525.1.1413,99.2
16S,ESV_156212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,AB974156.1.1455,98.8
16S,ESV_156203,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Roseimarinus,,EU626654.1.1360,100
16S,ESV_156200,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,,,KX936377.1.1454,99.6
16S,ESV_156200,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,,,KX936376.1.1457,98.8
16S,ESV_156200,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,,,JQ198353.1.1322,99.2
16S,ESV_156167,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,uncultured,,JQ197495.1.1366,99.6
16S,ESV_156167,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,uncultured,,JN233661.1.1466,99.2
16S,ESV_156167,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,uncultured,,JN233464.1.1478,98.8
16S,ESV_156167,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,uncultured,,JN233292.1.1465,99.2
16S,ESV_156167,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,uncultured,,GU235152.1.1380,99.2
16S,ESV_156167,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,uncultured,,FJ998313.1.1317,99.2
16S,ESV_156167,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,uncultured,,EU544808.1.1486,98.8
16S,ESV_156167,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,uncultured,,EU544806.1.1496,98.8
16S,ESV_156167,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,uncultured,,EU544803.1.1490,98.8
16S,ESV_156151,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,,,,AB974040.1.1450,100
16S,ESV_156150,Bacteria,Marinimicrobia (SAR406 clade),,,,,,KX427837.1.1425,100
16S,ESV_156146,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,,AACY023881916.1.1396,100
16S,ESV_156144,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Aliiglaciecola,,JX537881.1.1376,98.8
16S,ESV_156144,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Aestuariibacter,,JQ580154.1.1491,98.8
16S,ESV_156144,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Glaciecola,,HM591448.1.1493,99.2
16S,ESV_156144,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Glaciecola,,FN435253.1.1625,99.2
16S,ESV_156144,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Glaciecola,,FN435248.1.1552,99.6
16S,ESV_156144,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Paraglaciecola,,AY697907.1.1305,99.6
16S,ESV_156144,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Glaciecola,,AY697891.1.1497,98.8
16S,ESV_156132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935542.1.1505,98.8
16S,ESV_156132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935374.1.1511,99.6
16S,ESV_156132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935372.1.1513,99.6
16S,ESV_156132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,KX935371.1.1516,99.2
16S,ESV_156132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,GU061825.1.1499,98.8
16S,ESV_156132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,EF572127.1.1520,98.8
16S,ESV_156132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,AF406525.1.1413,98.8
16S,ESV_156128,Bacteria,Marinimicrobia (SAR406 clade),,,,,,EU035866.1.1527,100
16S,ESV_156115,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,,FN433330.1.1543,100
16S,ESV_156102,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,,,HQ242354.1.1451,100
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,,LC006268.1.1388,99.2
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,acticola,KY817315.1.1386,99.6
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,,KY190896.1.1386,99.2
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,,KX933009.1.1322,99.2
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,,KX889933.1.1354,98.8
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,,KX422109.1.1420,98.8
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,,KX177319.1.1429,98.8
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pelagicola,,KM396689.1.1327,98.8
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,sediminilitoris,KC311338.1.1384,98.8
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,,JX435727.1.1276,99.2
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade NAC11-7 lineage,,JN018507.1.1338,98.8
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,,GU235798.1.1298,99.2
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,,GU235632.1.1319,99.6
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,,GU061240.1.1386,98.8
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,,GU061083.1.1386,99.6
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,,GQ249470.1.1424,98.8
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,rosea,FN811314.1.1261,99.6
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,pontiacus,DQ915637.1.1305,98.8
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,tamlensis,DQ533556.1.1352,98.8
16S,ESV_156101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,,AB691770.1.1287,98.8
16S,ESV_155807,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,,JQ218868.1.1495,99.6
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,U71114.1.1420,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,M88079.1.907,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KX077470.1.914,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,,KX077317.1.914,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KX077291.1.914,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KX077280.1.914,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KR737579.1.1474,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KP769511.1.915,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KP204634.1.1397,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ882256.1.1444,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ882252.1.1443,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ882243.1.1339,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ882232.1.1344,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,,KJ882217.1.1438,99.6
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ882214.1.1438,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ882181.1.1437,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ882180.1.1438,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ882167.1.1438,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ882157.1.1438,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ882140.1.1119,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ881939.1.1438,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KJ563942.1.923,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KF954275.1.1344,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,KF954274.1.1439,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JX870395.1.913,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JX870378.1.915,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JX870341.1.915,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JX870310.1.911,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,,JX870282.1.914,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JX870243.1.914,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,,JX870220.1.915,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JX870209.1.915,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,,JX870195.1.917,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JQ989352.1.1402,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JQ225418.1.1341,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JQ224803.1.1356,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JQ224467.1.1339,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JN162073.1.917,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JN113064.1.913,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JF931452.1.922,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JF931322.1.924,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,JF747780.1.913,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,HQ267339.1.907,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,HQ267325.1.909,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,HQ267288.1.910,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,,HQ267282.1.912,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,,HQ267279.1.914,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,HQ267276.1.916,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,HM171801.1.914,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,HF912760.1.1306,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,GU553818.1.1402,99.6
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,GU553802.1.1446,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,GU270153.1.914,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,GQ926452.1.912,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,GQ906614.1.914,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,GQ906610.1.914,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,GQ848398.1.912,99.6
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,GQ356850.1.914,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,,FJ800104.1.920,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,FJ655743.1.1401,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,FJ615478.1.916,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,,FJ571951.1.1346,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,,FJ571788.1.1346,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,EU420685.1.1453,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,EU420674.1.1456,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,EU332098.1.914,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,EU284646.1.1403,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,EU284623.1.1403,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,EU284597.1.1403,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,EU280226.1.1401,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,EF444675.1.1245,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,EF444625.1.1219,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,maritimus,CP000866.896241.897709,99.6
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,AY505053.1.1344,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,AY192645.1.917,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,AB973954.1.1341,98.8
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,AB453932.1.1306,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,AB426387.1.914,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,AB301899.1.914,99.2
16S,ESV_155725,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,,AB240739.1.914,99.2
16S,ESV_155722,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,,JQ196709.1.1358,100
16S,ESV_155702,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43 clade,,EF659440.1.1448,100
16S,ESV_155652,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,,AB974028.1.1442,100
16S,ESV_155583,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,uncultured,,HQ703815.1.1489,99.6
16S,ESV_155530,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Lentibacter,,JN625710.1.1348,100
16S,ESV_155530,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Planktomarina,,JN625628.1.1354,100
16S,ESV_155530,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nereida,,HM032011.1.1354,100
16S,ESV_155530,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nereida,ignava,DQ915613.1.1307,100
16S,ESV_155529,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Psychromonadaceae,Psychromonas,antarctica,Y14697.1.1499,98.8
16S,ESV_155529,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Psychromonadaceae,Psychromonas,arctica,LS483020.1.1302,98.8
